query_id,method,rv_bert,rv_e5
2024-158743,qa_expand_4,0.0018724718829616904,0.0003885482146870345
2024-158743,qa_expand_5,0.0018724718829616904,0.0003885482146870345
2024-158743,query2doc_1,0.0018724718829616904,0.0003885482146870345
2024-158743,query2doc_2,0.0018724718829616904,0.0003885482146870345
2024-158743,query2doc_3,0.0018724718829616904,0.0003885482146870345
2024-158743,query2doc_4,0.0018724718829616904,0.0003885482146870345
2024-158743,query2doc_5,0.0018724718829616904,0.0003885482146870345
2024-158743,query2e_1,0.0018724718829616904,0.0003885482146870345
2024-158743,query2e_2,0.0018724718829616904,0.0003885482146870345
2024-158743,query2e_3,0.0018724718829616904,0.0003885482146870345
2024-158743,query2e_4,0.0018724718829616904,0.0003885482146870345
2024-158743,query2e_5,0.0018724718829616904,0.0003885482146870345
2024-18963,original_None,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_1,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_2,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_3,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_4,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_5,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_ensemble_1,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_ensemble_2,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_ensemble_3,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_ensemble_4,0.0020001637749373913,0.00038724843761883676
2024-18963,genqr_ensemble_5,0.0020001637749373913,0.00038724843761883676
2024-18963,mugi_1,0.0020001637749373913,0.00038724843761883676
2024-18963,mugi_2,0.0020001637749373913,0.00038724843761883676
2024-18963,mugi_3,0.0020001637749373913,0.00038724843761883676
2024-18963,mugi_4,0.0020001637749373913,0.00038724843761883676
2024-18963,mugi_5,0.0020001637749373913,0.00038724843761883676
2024-18963,qa_expand_1,0.0020001637749373913,0.00038724843761883676
2024-18963,qa_expand_2,0.0020001637749373913,0.00038724843761883676
2024-18963,qa_expand_3,0.0020001637749373913,0.00038724843761883676
2024-18963,qa_expand_4,0.0020001637749373913,0.00038724843761883676
2024-18963,qa_expand_5,0.0020001637749373913,0.00038724843761883676
2024-18963,query2doc_1,0.0020001637749373913,0.00038724843761883676
2024-18963,query2doc_2,0.0020001637749373913,0.00038724843761883676
2024-18963,query2doc_3,0.0020001637749373913,0.00038724843761883676
2024-18963,query2doc_4,0.0020001637749373913,0.00038724843761883676
2024-18963,query2doc_5,0.0020001637749373913,0.00038724843761883676
2024-18963,query2e_1,0.0020001637749373913,0.00038724843761883676
2024-18963,query2e_2,0.0020001637749373913,0.00038724843761883676
2024-18963,query2e_3,0.0020001637749373913,0.00038724843761883676
2024-18963,query2e_4,0.0020001637749373913,0.00038724843761883676
2024-18963,query2e_5,0.0020001637749373913,0.00038724843761883676
2024-19025,original_None,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_1,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_2,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_3,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_4,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_5,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_ensemble_1,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_ensemble_2,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_ensemble_3,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_ensemble_4,0.001771191949956119,0.0003849539498332888
2024-19025,genqr_ensemble_5,0.001771191949956119,0.0003849539498332888
2024-19025,mugi_1,0.001771191949956119,0.0003849539498332888
2024-19025,mugi_2,0.001771191949956119,0.0003849539498332888
2024-19025,mugi_3,0.001771191949956119,0.0003849539498332888
2024-19025,mugi_4,0.001771191949956119,0.0003849539498332888
2024-19025,mugi_5,0.001771191949956119,0.0003849539498332888
2024-19025,qa_expand_1,0.001771191949956119,0.0003849539498332888
2024-19025,qa_expand_2,0.001771191949956119,0.0003849539498332888
2024-19025,qa_expand_3,0.001771191949956119,0.0003849539498332888
2024-19025,qa_expand_4,0.001771191949956119,0.0003849539498332888
2024-19025,qa_expand_5,0.001771191949956119,0.0003849539498332888
2024-19025,query2doc_1,0.001771191949956119,0.0003849539498332888
2024-19025,query2doc_2,0.001771191949956119,0.0003849539498332888
2024-19025,query2doc_3,0.001771191949956119,0.0003849539498332888
2024-19025,query2doc_4,0.001771191949956119,0.0003849539498332888
2024-19025,query2doc_5,0.001771191949956119,0.0003849539498332888
2024-19025,query2e_1,0.001771191949956119,0.0003849539498332888
2024-19025,query2e_2,0.001771191949956119,0.0003849539498332888
2024-19025,query2e_3,0.001771191949956119,0.0003849539498332888
2024-19025,query2e_4,0.001771191949956119,0.0003849539498332888
2024-19025,query2e_5,0.001771191949956119,0.0003849539498332888
2024-213469,original_None,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_1,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_2,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_3,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_4,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_5,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_ensemble_1,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_ensemble_2,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_ensemble_3,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_ensemble_4,0.0017413184978067875,0.0003698994987644255
2024-213469,genqr_ensemble_5,0.0017413184978067875,0.0003698994987644255
2024-213469,mugi_1,0.0017413184978067875,0.0003698994987644255
2024-213469,mugi_2,0.0017413184978067875,0.0003698994987644255
2024-213469,mugi_3,0.0017413184978067875,0.0003698994987644255
2024-213469,mugi_4,0.0017413184978067875,0.0003698994987644255
2024-213469,mugi_5,0.0017413184978067875,0.0003698994987644255
2024-213469,qa_expand_1,0.0017413184978067875,0.0003698994987644255
2024-213469,qa_expand_2,0.0017413184978067875,0.0003698994987644255
2024-213469,qa_expand_3,0.0017413184978067875,0.0003698994987644255
2024-213469,qa_expand_4,0.0017413184978067875,0.0003698994987644255
2024-213469,qa_expand_5,0.0017413184978067875,0.0003698994987644255
2024-213469,query2doc_1,0.0017413184978067875,0.0003698994987644255
2024-213469,query2doc_2,0.0017413184978067875,0.0003698994987644255
2024-213469,query2doc_3,0.0017413184978067875,0.0003698994987644255
2024-213469,query2doc_4,0.0017413184978067875,0.0003698994987644255
2024-213469,query2doc_5,0.0017413184978067875,0.0003698994987644255
2024-213469,query2e_1,0.0017413184978067875,0.0003698994987644255
2024-213469,query2e_2,0.0017413184978067875,0.0003698994987644255
2024-213469,query2e_3,0.0017413184978067875,0.0003698994987644255
2024-213469,query2e_4,0.0017413184978067875,0.0003698994987644255
2024-213469,query2e_5,0.0017413184978067875,0.0003698994987644255
2024-213789,original_None,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_1,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_2,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_3,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_4,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_5,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_ensemble_1,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_ensemble_2,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_ensemble_3,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_ensemble_4,0.0016056939493864775,0.00037233662442304194
2024-213789,genqr_ensemble_5,0.0016056939493864775,0.00037233662442304194
2024-213789,mugi_1,0.0016056939493864775,0.00037233662442304194
2024-213789,mugi_2,0.0016056939493864775,0.00037233662442304194
2024-213789,mugi_3,0.0016056939493864775,0.00037233662442304194
2024-213789,mugi_4,0.0016056939493864775,0.00037233662442304194
2024-213789,mugi_5,0.0016056939493864775,0.00037233662442304194
2024-213789,qa_expand_1,0.0016056939493864775,0.00037233662442304194
2024-213789,qa_expand_2,0.0016056939493864775,0.00037233662442304194
2024-213789,qa_expand_3,0.0016056939493864775,0.00037233662442304194
2024-213789,qa_expand_4,0.0016056939493864775,0.00037233662442304194
2024-213789,qa_expand_5,0.0016056939493864775,0.00037233662442304194
2024-213789,query2doc_1,0.0016056939493864775,0.00037233662442304194
2024-213789,query2doc_2,0.0016056939493864775,0.00037233662442304194
2024-213789,query2doc_3,0.0016056939493864775,0.00037233662442304194
2024-213789,query2doc_4,0.0016056939493864775,0.00037233662442304194
2024-213789,query2doc_5,0.0016056939493864775,0.00037233662442304194
2024-213789,query2e_1,0.0016056939493864775,0.00037233662442304194
2024-213789,query2e_2,0.0016056939493864775,0.00037233662442304194
2024-213789,query2e_3,0.0016056939493864775,0.00037233662442304194
2024-213789,query2e_4,0.0016056939493864775,0.00037233662442304194
2024-213789,query2e_5,0.0016056939493864775,0.00037233662442304194
2024-213817,original_None,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_1,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_2,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_3,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_4,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_5,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_ensemble_1,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_ensemble_2,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_ensemble_3,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_ensemble_4,0.00180572341196239,0.00037239002995193005
2024-213817,genqr_ensemble_5,0.00180572341196239,0.00037239002995193005
2024-213817,mugi_1,0.00180572341196239,0.00037239002995193005
2024-213817,mugi_2,0.00180572341196239,0.00037239002995193005
2024-213817,mugi_3,0.00180572341196239,0.00037239002995193005
2024-213817,mugi_4,0.00180572341196239,0.00037239002995193005
2024-213817,mugi_5,0.00180572341196239,0.00037239002995193005
2024-213817,qa_expand_1,0.00180572341196239,0.00037239002995193005
2024-213817,qa_expand_2,0.00180572341196239,0.00037239002995193005
2024-213817,qa_expand_3,0.00180572341196239,0.00037239002995193005
2024-213817,qa_expand_4,0.00180572341196239,0.00037239002995193005
2024-213817,qa_expand_5,0.00180572341196239,0.00037239002995193005
2024-213817,query2doc_1,0.00180572341196239,0.00037239002995193005
2024-213817,query2doc_2,0.00180572341196239,0.00037239002995193005
2024-213817,query2doc_3,0.00180572341196239,0.00037239002995193005
2024-213817,query2doc_4,0.00180572341196239,0.00037239002995193005
2024-213817,query2doc_5,0.00180572341196239,0.00037239002995193005
2024-213817,query2e_1,0.00180572341196239,0.00037239002995193005
2024-213817,query2e_2,0.00180572341196239,0.00037239002995193005
2024-213817,query2e_3,0.00180572341196239,0.00037239002995193005
2024-213817,query2e_4,0.00180572341196239,0.00037239002995193005
2024-213817,query2e_5,0.00180572341196239,0.00037239002995193005
2024-213978,original_None,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_1,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_2,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_3,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_4,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_5,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_ensemble_1,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_ensemble_2,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_ensemble_3,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_ensemble_4,0.0019023313652724028,0.00038892534212209284
2024-213978,genqr_ensemble_5,0.0019023313652724028,0.00038892534212209284
2024-213978,mugi_1,0.0019023313652724028,0.00038892534212209284
2024-213978,mugi_2,0.0019023313652724028,0.00038892534212209284
2024-213978,mugi_3,0.0019023313652724028,0.00038892534212209284
2024-213978,mugi_4,0.0019023313652724028,0.00038892534212209284
2024-213978,mugi_5,0.0019023313652724028,0.00038892534212209284
2024-213978,qa_expand_1,0.0019023313652724028,0.00038892534212209284
2024-213978,qa_expand_2,0.0019023313652724028,0.00038892534212209284
2024-213978,qa_expand_3,0.0019023313652724028,0.00038892534212209284
2024-213978,qa_expand_4,0.0019023313652724028,0.00038892534212209284
2024-213978,qa_expand_5,0.0019023313652724028,0.00038892534212209284
2024-213978,query2doc_1,0.0019023313652724028,0.00038892534212209284
2024-213978,query2doc_2,0.0019023313652724028,0.00038892534212209284
2024-213978,query2doc_3,0.0019023313652724028,0.00038892534212209284
2024-213978,query2doc_4,0.0019023313652724028,0.00038892534212209284
2024-213978,query2doc_5,0.0019023313652724028,0.00038892534212209284
2024-213978,query2e_1,0.0019023313652724028,0.00038892534212209284
2024-213978,query2e_2,0.0019023313652724028,0.00038892534212209284
2024-213978,query2e_3,0.0019023313652724028,0.00038892534212209284
2024-213978,query2e_4,0.0019023313652724028,0.00038892534212209284
2024-213978,query2e_5,0.0019023313652724028,0.00038892534212209284
2024-214096,original_None,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_1,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_2,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_3,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_4,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_5,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_ensemble_1,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_ensemble_2,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_ensemble_3,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_ensemble_4,0.00148041732609272,0.00036354432813823223
2024-214096,genqr_ensemble_5,0.00148041732609272,0.00036354432813823223
2024-214096,mugi_1,0.00148041732609272,0.00036354432813823223
2024-214096,mugi_2,0.00148041732609272,0.00036354432813823223
2024-214096,mugi_3,0.00148041732609272,0.00036354432813823223
2024-214096,mugi_4,0.00148041732609272,0.00036354432813823223
2024-214096,mugi_5,0.00148041732609272,0.00036354432813823223
2024-214096,qa_expand_1,0.00148041732609272,0.00036354432813823223
2024-214096,qa_expand_2,0.00148041732609272,0.00036354432813823223
2024-214096,qa_expand_3,0.00148041732609272,0.00036354432813823223
2024-214096,qa_expand_4,0.00148041732609272,0.00036354432813823223
2024-214096,qa_expand_5,0.00148041732609272,0.00036354432813823223
2024-214096,query2doc_1,0.00148041732609272,0.00036354432813823223
2024-214096,query2doc_2,0.00148041732609272,0.00036354432813823223
2024-214096,query2doc_3,0.00148041732609272,0.00036354432813823223
2024-214096,query2doc_4,0.00148041732609272,0.00036354432813823223
2024-214096,query2doc_5,0.00148041732609272,0.00036354432813823223
2024-214096,query2e_1,0.00148041732609272,0.00036354432813823223
2024-214096,query2e_2,0.00148041732609272,0.00036354432813823223
2024-214096,query2e_3,0.00148041732609272,0.00036354432813823223
2024-214096,query2e_4,0.00148041732609272,0.00036354432813823223
2024-214096,query2e_5,0.00148041732609272,0.00036354432813823223
2024-214257,original_None,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_1,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_2,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_3,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_4,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_5,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_ensemble_1,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_ensemble_2,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_ensemble_3,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_ensemble_4,0.002017875202000141,0.00039820055826567113
2024-214257,genqr_ensemble_5,0.002017875202000141,0.00039820055826567113
2024-214257,mugi_1,0.002017875202000141,0.00039820055826567113
2024-214257,mugi_2,0.002017875202000141,0.00039820055826567113
2024-214257,mugi_3,0.002017875202000141,0.00039820055826567113
2024-214257,mugi_4,0.002017875202000141,0.00039820055826567113
2024-214257,mugi_5,0.002017875202000141,0.00039820055826567113
2024-214257,qa_expand_1,0.002017875202000141,0.00039820055826567113
2024-214257,qa_expand_2,0.002017875202000141,0.00039820055826567113
2024-214257,qa_expand_3,0.002017875202000141,0.00039820055826567113
2024-214257,qa_expand_4,0.002017875202000141,0.00039820055826567113
2024-214257,qa_expand_5,0.002017875202000141,0.00039820055826567113
2024-214257,query2doc_1,0.002017875202000141,0.00039820055826567113
2024-214257,query2doc_2,0.002017875202000141,0.00039820055826567113
2024-214257,query2doc_3,0.002017875202000141,0.00039820055826567113
2024-214257,query2doc_4,0.002017875202000141,0.00039820055826567113
2024-214257,query2doc_5,0.002017875202000141,0.00039820055826567113
2024-214257,query2e_1,0.002017875202000141,0.00039820055826567113
2024-214257,query2e_2,0.002017875202000141,0.00039820055826567113
2024-214257,query2e_3,0.002017875202000141,0.00039820055826567113
2024-214257,query2e_4,0.002017875202000141,0.00039820055826567113
2024-214257,query2e_5,0.002017875202000141,0.00039820055826567113
2024-214467,original_None,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_1,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_2,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_3,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_4,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_5,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_ensemble_1,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_ensemble_2,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_ensemble_3,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_ensemble_4,0.001957041211426258,0.00038653711089864373
2024-214467,genqr_ensemble_5,0.001957041211426258,0.00038653711089864373
2024-214467,mugi_1,0.001957041211426258,0.00038653711089864373
2024-214467,mugi_2,0.001957041211426258,0.00038653711089864373
2024-214467,mugi_3,0.001957041211426258,0.00038653711089864373
2024-214467,mugi_4,0.001957041211426258,0.00038653711089864373
2024-214467,mugi_5,0.001957041211426258,0.00038653711089864373
2024-214467,qa_expand_1,0.001957041211426258,0.00038653711089864373
2024-214467,qa_expand_2,0.001957041211426258,0.00038653711089864373
2024-214467,qa_expand_3,0.001957041211426258,0.00038653711089864373
2024-214467,qa_expand_4,0.001957041211426258,0.00038653711089864373
2024-214467,qa_expand_5,0.001957041211426258,0.00038653711089864373
2024-214467,query2doc_1,0.001957041211426258,0.00038653711089864373
2024-214467,query2doc_2,0.001957041211426258,0.00038653711089864373
2024-214467,query2doc_3,0.001957041211426258,0.00038653711089864373
2024-214467,query2doc_4,0.001957041211426258,0.00038653711089864373
2024-214467,query2doc_5,0.001957041211426258,0.00038653711089864373
2024-214467,query2e_1,0.001957041211426258,0.00038653711089864373
2024-214467,query2e_2,0.001957041211426258,0.00038653711089864373
2024-214467,query2e_3,0.001957041211426258,0.00038653711089864373
2024-214467,query2e_4,0.001957041211426258,0.00038653711089864373
2024-214467,query2e_5,0.001957041211426258,0.00038653711089864373
2024-215044,original_None,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_1,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_2,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_3,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_4,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_5,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_ensemble_1,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_ensemble_2,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_ensemble_3,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_ensemble_4,0.0018046876648440957,0.0003759350220207125
2024-215044,genqr_ensemble_5,0.0018046876648440957,0.0003759350220207125
2024-215044,mugi_1,0.0018046876648440957,0.0003759350220207125
2024-215044,mugi_2,0.0018046876648440957,0.0003759350220207125
2024-215044,mugi_3,0.0018046876648440957,0.0003759350220207125
2024-215044,mugi_4,0.0018046876648440957,0.0003759350220207125
2024-215044,mugi_5,0.0018046876648440957,0.0003759350220207125
2024-215044,qa_expand_1,0.0018046876648440957,0.0003759350220207125
2024-215044,qa_expand_2,0.0018046876648440957,0.0003759350220207125
2024-215044,qa_expand_3,0.0018046876648440957,0.0003759350220207125
2024-215044,qa_expand_4,0.0018046876648440957,0.0003759350220207125
2024-215044,qa_expand_5,0.0018046876648440957,0.0003759350220207125
2024-215044,query2doc_1,0.0018046876648440957,0.0003759350220207125
2024-215044,query2doc_2,0.0018046876648440957,0.0003759350220207125
2024-215044,query2doc_3,0.0018046876648440957,0.0003759350220207125
2024-215044,query2doc_4,0.0018046876648440957,0.0003759350220207125
2024-215044,query2doc_5,0.0018046876648440957,0.0003759350220207125
2024-215044,query2e_1,0.0018046876648440957,0.0003759350220207125
2024-215044,query2e_2,0.0018046876648440957,0.0003759350220207125
2024-215044,query2e_3,0.0018046876648440957,0.0003759350220207125
2024-215044,query2e_4,0.0018046876648440957,0.0003759350220207125
2024-215044,query2e_5,0.0018046876648440957,0.0003759350220207125
2024-215952,original_None,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_1,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_2,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_3,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_4,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_5,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_ensemble_1,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_ensemble_2,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_ensemble_3,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_ensemble_4,0.0016025587683543563,0.0003813101793639362
2024-215952,genqr_ensemble_5,0.0016025587683543563,0.0003813101793639362
2024-215952,mugi_1,0.0016025587683543563,0.0003813101793639362
2024-215952,mugi_2,0.0016025587683543563,0.0003813101793639362
2024-215952,mugi_3,0.0016025587683543563,0.0003813101793639362
2024-215952,mugi_4,0.0016025587683543563,0.0003813101793639362
2024-215952,mugi_5,0.0016025587683543563,0.0003813101793639362
2024-215952,qa_expand_1,0.0016025587683543563,0.0003813101793639362
2024-215952,qa_expand_2,0.0016025587683543563,0.0003813101793639362
2024-215952,qa_expand_3,0.0016025587683543563,0.0003813101793639362
2024-215952,qa_expand_4,0.0016025587683543563,0.0003813101793639362
2024-215952,qa_expand_5,0.0016025587683543563,0.0003813101793639362
2024-215952,query2doc_1,0.0016025587683543563,0.0003813101793639362
2024-215952,query2doc_2,0.0016025587683543563,0.0003813101793639362
2024-215952,query2doc_3,0.0016025587683543563,0.0003813101793639362
2024-215952,query2doc_4,0.0016025587683543563,0.0003813101793639362
2024-215952,query2doc_5,0.0016025587683543563,0.0003813101793639362
2024-215952,query2e_1,0.0016025587683543563,0.0003813101793639362
2024-215952,query2e_2,0.0016025587683543563,0.0003813101793639362
2024-215952,query2e_3,0.0016025587683543563,0.0003813101793639362
2024-215952,query2e_4,0.0016025587683543563,0.0003813101793639362
2024-215952,query2e_5,0.0016025587683543563,0.0003813101793639362
2024-216592,original_None,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_1,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_2,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_3,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_4,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_5,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_ensemble_1,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_ensemble_2,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_ensemble_3,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_ensemble_4,0.001919610658660531,0.00036748984712176025
2024-216592,genqr_ensemble_5,0.001919610658660531,0.00036748984712176025
2024-216592,mugi_1,0.001919610658660531,0.00036748984712176025
2024-216592,mugi_2,0.001919610658660531,0.00036748984712176025
2024-216592,mugi_3,0.001919610658660531,0.00036748984712176025
2024-216592,mugi_4,0.001919610658660531,0.00036748984712176025
2024-216592,mugi_5,0.001919610658660531,0.00036748984712176025
2024-216592,qa_expand_1,0.001919610658660531,0.00036748984712176025
2024-216592,qa_expand_2,0.001919610658660531,0.00036748984712176025
2024-216592,qa_expand_3,0.001919610658660531,0.00036748984712176025
2024-216592,qa_expand_4,0.001919610658660531,0.00036748984712176025
2024-216592,qa_expand_5,0.001919610658660531,0.00036748984712176025
2024-216592,query2doc_1,0.001919610658660531,0.00036748984712176025
2024-216592,query2doc_2,0.001919610658660531,0.00036748984712176025
2024-216592,query2doc_3,0.001919610658660531,0.00036748984712176025
2024-216592,query2doc_4,0.001919610658660531,0.00036748984712176025
2024-216592,query2doc_5,0.001919610658660531,0.00036748984712176025
2024-216592,query2e_1,0.001919610658660531,0.00036748984712176025
2024-216592,query2e_2,0.001919610658660531,0.00036748984712176025
2024-216592,query2e_3,0.001919610658660531,0.00036748984712176025
2024-216592,query2e_4,0.001919610658660531,0.00036748984712176025
2024-216592,query2e_5,0.001919610658660531,0.00036748984712176025
2024-217279,original_None,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_1,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_2,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_3,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_4,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_5,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_ensemble_1,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_ensemble_2,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_ensemble_3,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_ensemble_4,0.0017953872447833419,0.000386017287382856
2024-217279,genqr_ensemble_5,0.0017953872447833419,0.000386017287382856
2024-217279,mugi_1,0.0017953872447833419,0.000386017287382856
2024-217279,mugi_2,0.0017953872447833419,0.000386017287382856
2024-217279,mugi_3,0.0017953872447833419,0.000386017287382856
2024-217279,mugi_4,0.0017953872447833419,0.000386017287382856
2024-217279,mugi_5,0.0017953872447833419,0.000386017287382856
2024-217279,qa_expand_1,0.0017953872447833419,0.000386017287382856
2024-217279,qa_expand_2,0.0017953872447833419,0.000386017287382856
2024-217279,qa_expand_3,0.0017953872447833419,0.000386017287382856
2024-217279,qa_expand_4,0.0017953872447833419,0.000386017287382856
2024-217279,qa_expand_5,0.0017953872447833419,0.000386017287382856
2024-217279,query2doc_1,0.0017953872447833419,0.000386017287382856
2024-217279,query2doc_2,0.0017953872447833419,0.000386017287382856
2024-217279,query2doc_3,0.0017953872447833419,0.000386017287382856
2024-217279,query2doc_4,0.0017953872447833419,0.000386017287382856
2024-217279,query2doc_5,0.0017953872447833419,0.000386017287382856
2024-217279,query2e_1,0.0017953872447833419,0.000386017287382856
2024-217279,query2e_2,0.0017953872447833419,0.000386017287382856
2024-217279,query2e_3,0.0017953872447833419,0.000386017287382856
2024-217279,query2e_4,0.0017953872447833419,0.000386017287382856
2024-217279,query2e_5,0.0017953872447833419,0.000386017287382856
2024-217812,original_None,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_1,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_2,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_3,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_4,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_5,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_ensemble_1,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_ensemble_2,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_ensemble_3,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_ensemble_4,0.0017186627956107259,0.00038837510510347784
2024-217812,genqr_ensemble_5,0.0017186627956107259,0.00038837510510347784
2024-217812,mugi_1,0.0017186627956107259,0.00038837510510347784
